"Id","SalePrice"
1704,313102.335201366
1705,256724.945234005
1706,448425.017406938
1707,231112.925277429
1708,228145.427096752
1709,289083.298476185
1710,242958.382633325
1711,285121.198806004
1712,281179.843247975
1713,297531.524515468
1714,233207.44975384
1715,204141.239288018
1716,195285.530837155
1717,178696.874838428
1718,143505.522071787
1719,211060.628661303
1720,274567.382831759
1721,170095.64588518
1722,132282.010227531
1723,162562.095541368
1724,236664.862943555
1725,242720.279636367
1726,201086.47946216
1727,166513.787965637
1728,190173.666579911
1729,184476.394906431
1730,160571.438285868
1731,119020.153756851
1732,125042.507272691
1733,113423.298351293
1734,120234.161828727
1735,134547.686853191
1736,113948.064078049
1737,360209.438900593
1738,299196.065316253
1739,251338.18969482
1740,231106.753982023
1741,208177.474025504
1742,160190.019099428
1743,168682.652410103
1744,381042.682844689
1745,213144.909569272
1746,216076.177864188
1747,237061.52757784
1748,247244.869907992
1749,152893.660140642
1750,144224.454842705
1751,265132.520111505
1752,115095.794710034
1753,148281.283929935
1754,211716.515014258
1755,168839.816907086
1756,121648.368239694
1757,116714.375058766
1758,140719.561145755
1759,170834.126223971
1760,158485.754803739
1761,149030.900766219
1762,179285.976724328
1763,174552.326647307
1764,110861.605487638
1765,182687.17461124
1766,196063.914272181
1767,243737.937995088
1768,141633.958263166
1769,174611.450329084
1770,151909.664238744
1771,127352.316755862
1772,134836.809325732
1773,122806.769267654
1774,147838.48644892
1775,136995.526378844
1776,128932.878451671
1777,96184.3497885116
1778,141256.676571885
1779,109964.847476553
1780,179501.223965783
1781,129549.433868127
1782,78558.8450394856
1783,145862.495582099
1784,100318.315293551
1785,110430.641586872
1786,135787.616685462
1787,185868.339400006
1788,58655.7182138761
1789,99136.5638044898
1790,69396.0738174495
1791,192836.355780387
1792,168496.273726145
1793,133672.210511652
1794,157171.112130789
1795,136588.331568012
1796,128745.524823475
1797,124693.889890445
1798,116913.03236947
1799,107495.742944998
1800,121324.800735529
1801,123958.243944234
1802,143035.327586066
1803,160570.065364867
1804,140203.045629592
1805,135380.896826649
1806,130325.398527966
1807,138889.625565703
1808,124335.608326735
1809,118503.860369707
1810,128912.100014527
1811,104081.288369929
1812,102467.963094387
1813,120647.024960539
1814,87839.0895476606
1815,55699.9184325117
1816,96291.1714825474
1817,100361.653811056
1818,141855.949057575
1819,115385.572554825
1820,65245.2914579301
1821,117550.466534024
1822,139411.633577295
1823,61371.0324035265
1824,123651.406171529
1825,125575.712717739
1826,97234.3073088986
1827,99250.059057764
1828,123630.227764053
1829,115662.868615338
1830,135157.717425415
1831,160193.837420297
1832,95713.3362217391
1833,141399.94503043
1834,123007.220868336
1835,126968.12334067
1836,129746.567495554
1837,90022.3205415646
1838,124896.150866121
1839,95292.053636023
1840,135169.400266745
1841,134885.85524889
1842,86502.8405701395
1843,135102.284990851
1844,134602.65403565
1845,145604.63568299
1846,148561.24119508
1847,162063.15250589
1848,52090.2193615794
1849,120323.552848149
1850,116679.824371448
1851,156388.017982216
1852,117383.611508067
1853,135635.105361065
1854,167150.528345171
1855,162158.49216964
1856,226888.387972864
1857,162538.883378135
1858,138057.145661314
1859,120771.050524747
1860,144084.510210906
1861,117989.156949868
1862,273780.954207107
1863,263756.423340202
1864,263814.422096279
1865,334009.741287979
1866,339521.729724929
1867,251827.526219696
1868,326887.069813537
1869,220877.527325883
1870,254036.266324302
1871,268874.118555074
1872,182854.811838691
1873,251081.805337603
1874,147455.881975275
1875,220429.718326983
1876,200524.746191011
1877,224548.326420133
1878,219631.371586144
1879,125109.223172616
1880,132787.526934722
1881,278506.95693485
1882,265890.69449464
1883,197589.577189884
1884,213128.130929827
1885,258157.996084291
1886,322321.842007799
1887,220967.649148823
1888,310454.653126479
1889,184782.745308514
1890,127819.176906681
1891,139720.781845546
1892,90707.5078232853
1893,136295.457521944
1894,135842.21399499
1895,144544.029580037
1896,118761.542647276
1897,108247.922411774
1898,111119.185903706
1899,136018.78333942
1900,132909.847819352
1901,150439.407524421
1902,139293.298064467
1903,190127.92239457
1904,126310.48551426
1905,184701.778498432
1906,142861.337304131
1907,195679.050812009
1908,111324.847346844
1909,141656.467491222
1910,135070.224298939
1911,204008.576989901
1912,316573.43167012
1913,139647.003665343
1914,71275.0183389914
1915,287160.918019506
1916,66554.0603697365
1917,267090.173438571
1918,134000.820482404
1919,182774.311337468
1920,162779.679557393
1921,396955.268216309
1922,335085.944605127
1923,248941.472745224
1924,225636.511514787
1925,222022.365484047
1926,386588.018998867
1927,137382.446662327
1928,157517.843992415
1929,124077.804241107
1930,137095.976189215
1931,134789.778657355
1932,141619.274945747
1933,184596.46378506
1934,190734.139634176
1935,175977.388479412
1936,196934.797337464
1937,185575.784237366
1938,178120.745682639
1939,260738.715131449
1940,190431.228679537
1941,183969.90547348
1942,188355.747567565
1943,200667.232450433
1944,319037.954899014
1945,366130.660350361
1946,147467.192511312
1947,306245.614428848
1948,198157.443707587
1949,276613.57733302
1950,206949.041068333
1951,262967.701335553
1952,235348.89013844
1953,164790.457540716
1954,203368.403312042
1955,140862.171821389
1956,342963.928201402
1957,159181.655658372
1958,323205.487936114
1959,146989.282631563
1960,113669.021551217
1961,113076.960947601
1962,99743.2569688231
1963,107981.584759052
1964,106285.671034696
1965,153081.9890531
1966,147986.94427697
1967,308118.782818725
1968,419800.447978196
1969,380098.603397144
1970,429839.495604851
1971,473068.272242216
1972,379427.908745957
1973,282685.992304831
1974,332931.209641952
1975,503734.317798784
1976,297937.930770198
1977,372766.972822891
1978,352566.354646859
1979,318740.497562642
1980,218597.408545114
1981,336616.35230913
1982,244599.442906218
1983,227455.36938012
1984,182109.880224038
1985,233464.605053237
1986,245204.164365287
1987,207185.497211612
1988,178657.723714248
1989,202206.469081854
1990,223291.249845789
1991,247570.986529595
1992,220015.188766634
1993,180187.122906671
1994,249499.467391196
1995,193589.14481249
1996,277959.735157098
1997,325382.936959806
1998,354134.771319706
1999,277910.010087365
2000,345857.307592442
2001,292034.71045013
2002,277660.082753386
2003,283865.832422194
2004,296922.536506339
2005,261409.219387505
2006,236089.996246847
2007,275098.017283675
2008,233069.82335752
2009,199590.82700175
2010,203761.255899155
2011,148474.163881812
2012,181175.534007715
2013,190460.887159561
2014,193681.570364572
2015,215196.248964806
2016,193765.782314959
2017,203523.700821437
2018,117416.434192388
2019,132438.187101768
2020,104714.008734374
2021,106754.254816712
2022,185781.250070284
2023,145600.759623361
2024,299605.703319364
2025,366352.234394589
2026,173886.622361318
2027,151566.491385544
2028,171304.588582901
2029,158446.468038677
2030,290387.89660743
2031,254310.440913747
2032,267452.230836357
2033,277152.872104654
2034,171593.550303832
2035,217376.4584098
2036,189941.153902335
2037,195366.153976065
2038,325119.335977005
2039,236605.225097085
2040,302910.164886109
2041,358075.85405526
2042,205768.545407471
2043,184445.718696392
2044,185819.218201501
2045,223323.613653373
2046,153903.81629432
2047,149210.812875372
2048,133138.392930507
2049,153225.041116074
2050,189120.675801738
2051,106836.517290777
2052,126892.260828632
2053,143214.715473109
2054,87798.9995481265
2055,161876.134843301
2056,151881.433001107
2057,117032.035594535
2058,230487.474246114
2059,124677.770849312
2060,178743.974070806
2061,184139.708783898
2062,125362.190499918
2063,110008.901518592
2064,135997.298156594
2065,108953.555576848
2066,172210.829350328
2067,128128.411403525
2068,143997.852577781
2069,85770.8391798793
2070,112629.719782717
2071,84632.6582226074
2072,128373.846402504
2073,137995.824783421
2074,192294.449178488
2075,145519.146627401
2076,117737.735242177
2077,142001.889584092
2078,118888.510113438
2079,138881.817402656
2080,112874.467439037
2081,123187.404716911
2082,126875.953777237
2083,143978.353331979
2084,105987.759172029
2085,116485.321257737
2086,125571.400576505
2087,126152.128564506
2088,101569.229513874
2089,73753.5320592642
2090,125276.407121963
2091,105314.727526504
2092,122474.291155264
2093,119832.33247529
2094,108074.681993102
2095,135027.091721115
2096,89110.803612903
2097,105342.150968355
2098,134857.703034771
2099,53143.7604373175
2100,86149.0274826829
2101,112204.81493914
2102,138092.545451186
2103,99253.0048543212
2104,139155.352250083
2105,125998.056762671
2106,67758.1336946184
2107,178790.398895475
2108,108178.962346121
2109,105400.578994604
2110,119856.211232129
2111,148123.748463
2112,120627.573128295
2113,118382.963662767
2114,125610.960581136
2115,157602.750497683
2116,105481.205292023
2117,145730.140335224
2118,115958.623474202
2119,108223.895277984
2120,108644.089608577
2121,92786.359505602
2122,105856.676000938
2123,86360.6653569899
2124,154048.924127939
2125,129991.630904836
2126,139961.269749714
2127,158610.348818359
2128,132061.240774286
2129,95697.1290851332
2130,135837.857677184
2131,143190.948081701
2132,113668.204874046
2133,118636.462040826
2134,111873.687972062
2135,99048.0151641685
2136,76981.8785509257
2137,109865.303157938
2138,136537.141126776
2139,144449.31059508
2140,137601.45911971
2141,158804.150491224
2142,121569.584155441
2143,134321.678591502
2144,110185.468223717
2145,139455.100428373
2146,175460.998662463
2147,145304.731607812
2148,133908.14720503
2149,151203.252698414
2150,225803.544261897
2151,116510.395258344
2152,165776.826565274
2153,176304.233820869
2154,103291.577822775
2155,161780.681394047
2156,272822.018410909
2157,239535.567915464
2158,236418.618949055
2159,215222.150430498
2160,208305.026778901
2161,261928.076386315
2162,461034.811508233
2163,346787.961796959
2164,252626.372863177
2165,190070.416871732
2166,150270.246129349
2167,221695.419488274
2168,205790.009264051
2169,207112.290516907
2170,223897.713334155
2171,158986.367235234
2172,134635.78986783
2173,179137.881538429
2174,230383.572111339
2175,322353.850708423
2176,336983.320617796
2177,241660.281036655
2178,219456.43405121
2179,144791.06469556
2180,219828.166569714
2181,202847.582622619
2182,238901.673756122
2183,197533.901645538
2184,129454.513048757
2185,128397.848742427
2186,154208.371800417
2187,151083.333640008
2188,164013.586659214
2189,304118.937776675
2190,85547.4457525312
2191,86028.5653999305
2192,81320.7888089635
2193,103615.933768724
2194,106328.83509346
2195,109298.909653449
2196,102435.489751513
2197,111307.467042493
2198,157171.281891513
2199,172894.497083783
2200,121585.866107955
2201,126308.283086427
2202,192039.917638018
2203,126969.100588172
2204,159781.639135927
2205,105674.390005958
2206,134307.935295803
2207,171671.077662798
2208,246117.486249588
2209,202652.213490926
2210,128575.237885083
2211,116160.307399649
2212,120091.881564112
2213,105284.176536653
2214,142442.987647547
2215,101209.781961065
2216,147203.685614834
2217,66887.3591346406
2218,97890.9068063172
2219,91731.4621695661
2220,82058.7721614154
2221,288986.231610998
2222,274861.933287838
2223,331289.88738874
2224,217296.301042773
2225,133718.602335128
2226,185575.370118389
2227,208960.637568323
2228,293028.68635351
2229,283247.689484337
2230,155628.008348587
2231,239897.927176076
2232,177080.662692205
2233,193588.360200762
2234,273831.648920284
2235,255491.539387739
2236,306718.013361288
2237,360539.374655128
2238,213985.664513695
2239,123549.794931955
2240,167182.635560466
2241,152359.349713686
2242,128769.298526556
2243,146202.812390425
2244,101157.952459946
2245,97236.2406794923
2246,145033.396176583
2247,122867.16468507
2248,122717.856596021
2249,119191.400290642
2250,129826.511636214
2251,123992.951934767
2252,183725.213344372
2253,162079.549607456
2254,178762.068923077
2255,203985.70314102
2256,189318.519592887
2257,210856.767987159
2258,172722.608783776
2259,182522.722885199
2260,163103.501117497
2261,185077.43535322
2262,232459.061928932
2263,346725.760350744
2264,558672.967976205
2265,189642.530969812
2266,292541.069531045
2267,381841.277448627
2268,411410.151488065
2269,160759.742471896
2270,208995.276876789
2271,233887.222396334
2272,220937.500261248
2273,174274.631024419
2274,179897.595109674
2275,166285.028587567
2276,199815.199139114
2277,195687.144997599
2278,156027.684580944
2279,115539.014323643
2280,116405.645842814
2281,170396.731029132
2282,189433.342526943
2283,110046.815703967
2284,108034.80408749
2285,155417.701441315
2286,124652.287292831
2287,349419.882655207
2288,287584.088052106
2289,378556.302810503
2290,426011.792134499
2291,320805.849607861
2292,431891.922310485
2293,450074.585031797
2294,375046.936317553
2295,467026.352055266
2296,317355.961981765
2297,310821.878316532
2298,322249.291862442
2299,360873.427440358
2300,353748.140286416
2301,295278.404496162
2302,276356.011775202
2303,260789.04843283
2304,278549.132512999
2305,212523.468907217
2306,200285.058667808
2307,211258.41855094
2308,244599.558750861
2309,290061.891961404
2310,227427.794650516
2311,230676.463694892
2312,189236.148185475
2313,182149.449059079
2314,204377.649092188
2315,195150.596482495
2316,219650.482298329
2317,196637.520153832
2318,203190.385432865
2319,207918.276573688
2320,202678.202066199
2321,272044.597446946
2322,209080.715917175
2323,190300.690250529
2324,185931.650734966
2325,235970.374770719
2326,180215.673931333
2327,219065.398117156
2328,235073.521328008
2329,194786.811929487
2330,189988.325476406
2331,368365.789081632
2332,393675.037348626
2333,347489.231982877
2334,277721.122103555
2335,296190.210971348
2336,346235.767537244
2337,219870.018091706
2338,306045.146169899
2339,250243.644459393
2340,409564.222254354
2341,214509.784195161
2342,252042.318301275
2343,252277.272315324
2344,229802.949537947
2345,243006.548297034
2346,232000.776178158
2347,214051.971402927
2348,265365.803675135
2349,189607.118620937
2350,303221.598351702
2351,268369.499151115
2352,278945.872811568
2353,250806.173559128
2354,141253.044522468
2355,162607.364450381
2356,159972.213122038
2357,202210.063355388
2358,202736.818401594
2359,134151.248214162
2360,111954.469264176
2361,144025.393736296
2362,278587.532148974
2363,133967.056842558
2364,174620.552166161
2365,226049.801888877
2366,202869.983831309
2367,238219.920197654
2368,233434.158987468
2369,231777.520265743
2370,156906.016303344
2371,159326.20235909
2372,194926.816148264
2373,304741.491738276
2374,329437.006598948
2375,268113.928509751
2376,345968.173678715
2377,375741.599649326
2378,149683.970385607
2379,220740.203487052
2380,153982.433337046
2381,175694.472957721
2382,217913.80467957
2383,216955.815131065
2384,257375.937818765
2385,164564.57351466
2386,134758.573594884
2387,132449.458098706
2388,103808.97979273
2389,122862.904971287
2390,134416.112688112
2391,139075.967576809
2392,110712.791554939
2393,167775.696318156
2394,137568.912682975
2395,208237.938729629
2396,151092.758757277
2397,234365.302488603
2398,126837.076943529
2399,62414.0299041699
2400,64192.0409430168
2401,119587.576267452
2402,133633.513184279
2403,149727.353469228
2404,151034.231287945
2405,151898.708151871
2406,141620.607852078
2407,124516.639273623
2408,142268.110450108
2409,120651.411446748
2410,179360.137417039
2411,111136.553032544
2412,156287.351569916
2413,125619.021388543
2414,150580.29406261
2415,141048.569131471
2416,120142.572756996
2417,135665.249527701
2418,131149.442097392
2419,114569.028607048
2420,114451.302581429
2421,151181.565964312
2422,106914.467554358
2423,112464.061826601
2424,151990.198150959
2425,193628.021771914
2426,129831.656716789
2427,126681.354593501
2428,181482.198655668
2429,118000.110282631
2430,133759.853573045
2431,111989.698045991
2432,134588.678907196
2433,139068.63338987
2434,131731.500149307
2435,143983.095150278
2436,102993.331126232
2437,105291.485267199
2438,115108.533213973
2439,107702.213587715
2440,122863.924796813
2441,99852.6770113084
2442,94937.2186455721
2443,122251.735921989
2444,118413.657317444
2445,92306.9394656183
2446,130925.059720683
2447,195579.097922315
2448,130524.614368921
2449,110964.848862782
2450,151109.347102118
2451,117090.903431288
2452,183959.282738815
2453,90475.2198112164
2454,126717.281497629
2455,114281.258257177
2456,128136.363569135
2457,119286.822513942
2458,122482.899934697
2459,99220.9526027082
2460,126807.048097026
2461,121369.142974558
2462,122896.550904333
2463,112635.180088496
2464,165828.352177928
2465,128825.446089789
2466,108172.289562391
2467,134363.361429526
2468,88905.0028273029
2469,86771.3752222171
2470,202896.835091954
2471,231635.69276114
2472,150924.898473555
2473,112288.950534073
2474,85590.6098382328
2475,222029.331298106
2476,119882.34436561
2477,120584.920796464
2478,157882.51287557
2479,105664.888970494
2480,152363.007513773
2481,119590.777515071
2482,120770.679354204
2483,110436.682670097
2484,118983.604427864
2485,124503.508823018
2486,143156.074095704
2487,190022.130879606
2488,159671.773776427
2489,155900.404535852
2490,139611.585831555
2491,98865.0097305435
2492,187439.256120998
2493,157289.391193383
2494,152890.964629864
2495,105463.606044596
2496,239266.735099471
2497,158669.952859033
2498,105730.044961854
2499,88615.8695624596
2500,131519.595243741
2501,138065.620864611
2502,146336.682409987
2503,98034.0663239181
2504,202965.917521068
2505,228916.10129285
2506,281815.046832022
2507,321150.369600684
2508,282756.794617034
2509,223890.798507333
2510,235588.466846118
2511,185434.336370573
2512,210728.145896198
2513,225534.735478834
2514,271981.857939871
2515,140494.253442789
2516,181644.078096542
2517,143088.840788981
2518,151589.530915433
2519,226629.002918306
2520,216155.814005175
2521,199082.269458847
2522,245023.344865751
2523,121790.706104265
2524,130799.356751885
2525,144629.041493687
2526,130532.400326104
2527,113448.618954134
2528,124475.604065324
2529,118350.862450168
2530,128215.195455357
2531,272021.138604416
2532,234262.90363983
2533,205815.92513275
2534,263533.827478349
2535,319631.658900985
2536,247704.535022785
2537,258998.061372721
2538,195134.742475227
2539,194884.685190545
2540,204325.766948244
2541,187448.720218514
2542,168136.11741371
2543,121926.522460584
2544,124784.022488066
2545,129972.300407594
2546,141939.658826729
2547,140320.132527895
2548,161574.548321571
2549,168374.501822148
2550,1087338.26585356
2551,140990.776743935
2552,127298.024034088
2553,78428.6872409989
2554,106457.854625003
2555,112233.599823137
2556,96540.3679469227
2557,98412.8075419584
2558,162601.453181349
2559,115277.249505932
2560,125941.983894264
2561,133713.283793493
2562,122657.101948363
2563,131937.933823239
2564,181674.542251928
2565,129491.286604544
2566,129326.630130434
2567,122954.600649489
2568,195213.101614972
2569,207139.297084141
2570,124305.075471573
2571,184443.890974674
2572,155927.641094512
2573,210200.767989129
2574,287217.645228145
2575,127828.019293143
2576,122561.053779494
2577,136477.045743448
2578,90705.375758752
2579,64864.9542165312
2580,118502.463645253
2581,123058.092814319
2582,125900.128366887
2583,297369.106468425
2584,177847.753235301
2585,204371.07070587
2586,242391.915496969
2587,201280.831917435
2588,137717.00873158
2589,147486.266980182
2590,223597.094642006
2591,245618.510280628
2592,248363.153690718
2593,268906.055426556
2594,186834.605387373
2595,231665.677715296
2596,341179.214724686
2597,210377.101291316
2598,301889.813097867
2599,348964.202042856
2600,170106.642172113
2601,135475.806795284
2602,86097.1686682979
2603,91054.7017387093
2604,92633.0325571413
2605,81315.4476657724
2606,138582.526658247
2607,207032.433726431
2608,230452.51727898
2609,172742.842412232
2610,112995.839858935
2611,142416.074280336
2612,162406.620904469
2613,129547.65366334
2614,124044.205296119
2615,151002.521150951
2616,145020.90922299
2617,185706.040635821
2618,218316.615850132
2619,208110.929911848
2620,190897.32363944
2621,180279.745083545
2622,189771.893620987
2623,265244.049682277
2624,311764.090348609
2625,305143.763149002
2626,179010.796610114
2627,165169.464280541
2628,411600.732666585
2629,438233.42400245
2630,343508.793997761
2631,446858.848591123
2632,374634.713848642
2633,311561.488242777
2634,406643.847468178
2635,161095.25408875
2636,189582.693252618
2637,166284.290204115
2638,293187.070359327
2639,190737.656884151
2640,157881.82618006
2641,101572.697925656
2642,198505.183676921
2643,105680.39018279
2644,139002.065166471
2645,111696.321291441
2646,97258.4966735235
2647,107505.183582831
2648,147273.77399765
2649,153123.597312355
2650,149210.279154254
2651,143397.236460931
2652,410225.236393909
2653,281185.66494914
2654,273418.843100485
2655,398041.038906985
2656,326663.897554223
2657,349610.075505227
2658,302341.721909997
2659,307792.195519598
2660,344265.071222368
2661,358041.138850772
2662,361207.912003191
2663,316583.702754341
2664,277544.417823701
2665,332701.55716906
2666,289107.688329703
2667,193955.682115555
2668,199255.490263617
2669,201710.55203409
2670,304368.431360288
2671,201837.845306545
2672,219356.605945106
2673,212729.376114904
2674,239992.381075862
2675,188957.793896159
2676,200370.125570101
2677,207107.579577936
2678,255041.289516893
2679,302188.23785296
2680,308484.204085949
2681,403006.162947419
2682,353196.874407267
2683,494681.046741277
2684,327574.505323378
2685,358062.762472612
2686,283571.61994737
2687,345506.418767667
2688,247675.481574622
2689,225737.44285183
2690,441386.524466707
2691,190087.518068647
2692,145841.307620752
2693,225382.260552146
2694,145571.910791418
2695,204816.980577465
2696,194686.719136821
2697,198105.000796554
2698,211036.290380442
2699,186075.984780956
2700,164572.619431519
2701,165537.709318537
2702,111900.985556635
2703,152415.98661904
2704,145655.107751041
2705,118179.17989697
2706,118669.098894794
2707,122594.642722952
2708,131142.210976505
2709,106691.156479501
2710,122874.809392697
2711,256027.711530248
2712,383152.508525483
2713,167950.057934647
2714,149706.860557978
2715,160128.115275608
2716,151769.435651089
2717,202216.632147947
2718,226740.186985758
2719,156593.95481012
2720,187510.23471115
2721,129993.769717954
2722,171423.02044185
2723,152831.099887086
2724,121088.014930637
2725,128101.056277319
2726,145316.438872335
2727,186447.346680867
2728,176376.833836029
2729,151946.861689095
2730,146999.077359963
2731,125850.202213377
2732,121610.594952293
2733,164102.182501235
2734,154499.407998501
2735,131567.526570402
2736,144712.019546282
2737,118037.529905368
2738,146060.757630122
2739,158866.435801463
2740,138748.995157253
2741,140256.828771305
2742,154863.783058137
2743,149680.143015685
2744,157186.244118159
2745,152442.219906713
2746,130858.766154077
2747,153224.544340504
2748,132944.151981665
2749,125357.502088507
2750,128533.484016274
2751,127847.445914588
2752,196630.140424018
2753,153992.713641756
2754,211447.448414832
2755,126582.111726775
2756,88385.6041124735
2757,71278.9992335577
2758,82354.6333149997
2759,157512.647313462
2760,111450.825335155
2761,139526.826034176
2762,147233.345064548
2763,206963.702464393
2764,160452.143406843
2765,282169.969593259
2766,130563.300760156
2767,79894.5493105551
2768,125710.832052582
2769,125395.129110002
2770,149056.3445474
2771,113127.858979249
2772,111268.334527464
2773,151064.759860749
2774,135925.581674297
2775,115805.263146132
2776,139843.742841001
2777,137401.047577215
2778,115799.429672429
2779,117445.579471264
2780,103896.842558701
2781,96172.0707837617
2782,88961.1279539205
2783,93015.82891877
2784,114297.133268793
2785,130080.064129745
2786,61053.8891291931
2787,124616.734455673
2788,71644.0627100756
2789,163479.434487219
2790,104803.354701078
2791,109726.428366375
2792,71289.8808111667
2793,145606.957702536
2794,88160.4996991813
2795,114126.318561591
2796,88677.9749172085
2797,210112.49750228
2798,110121.500790556
2799,117551.356172343
2800,77059.9016867401
2801,109549.740341038
2802,131313.774423123
2803,175283.53697425
2804,133548.270015776
2805,100441.688311228
2806,80813.1266144033
2807,161962.728912341
2808,143238.156876848
2809,136682.800256796
2810,132597.85897258
2811,153224.256426957
2812,157278.598528753
2813,162238.117595068
2814,165287.058466096
2815,94417.7555698504
2816,232456.148143146
2817,135698.607569742
2818,125275.424659793
2819,187665.246699973
2820,135298.937691375
2821,102413.79242467
2822,204148.351861453
2823,287893.849039225
2824,181873.59795348
2825,151048.56365426
2826,136400.680587069
2827,133806.605397376
2828,237679.892767532
2829,232192.904500104
2830,249196.195015275
2831,192595.600759102
2832,289179.960566001
2833,306647.479433027
2834,233502.103568541
2835,244587.67260074
2836,199875.093577055
2837,167112.177390589
2838,153991.598758547
2839,186537.843990132
2840,211866.688946142
2841,211859.351460997
2842,238023.522124715
2843,159367.82331861
2844,172960.84448433
2845,126890.973107744
2846,220000.725957057
2847,202683.291166775
2848,258196.218882848
